Entry_ID,Date Announced,DetectedDistrict,Detected State,State code =,Reported Cases,Recovered,Deaths
595207,09/05/2021,Hathras,Uttar Pradesh,UP,,,
595208,09/05/2021,Mirzapur,Uttar Pradesh,UP,,,
595209,09/05/2021,Basti,Uttar Pradesh,UP,,,
595210,09/05/2021,Jalaun,Uttar Pradesh,UP,,,
595211,09/05/2021,Bahraich,Uttar Pradesh,UP,,,
595212,09/05/2021,Shamli,Uttar Pradesh,UP,,,
595213,09/05/2021,Hapur,Uttar Pradesh,UP,,,
595214,09/05/2021,Maharajganj,Uttar Pradesh,UP,,,
595215,09/05/2021,Auraiya,Uttar Pradesh,UP,,,
595216,09/05/2021,Mainpuri,Uttar Pradesh,UP,,,
595217,09/05/2021,Farrukhabad,Uttar Pradesh,UP,,,
595218,09/05/2021,Pilibhit,Uttar Pradesh,UP,,,
595219,09/05/2021,Etah,Uttar Pradesh,UP,,,
595220,09/05/2021,Kannauj,Uttar Pradesh,UP,,,
595221,09/05/2021,Sambhal,Uttar Pradesh,UP,,,
595222,09/05/2021,Amethi,Uttar Pradesh,UP,,,
595223,09/05/2021,Siddharthnagar,Uttar Pradesh,UP,,,
595224,09/05/2021,Firozabad,Uttar Pradesh,UP,,,
595225,09/05/2021,Mau,Uttar Pradesh,UP,,,
595226,09/05/2021,Bhadohi,Uttar Pradesh,UP,,,
595227,09/05/2021,Sant Kabir Nagar,Uttar Pradesh,UP,,,
595228,09/05/2021,Chitrakoot,Uttar Pradesh,UP,,,
595229,09/05/2021,Fatehpur,Uttar Pradesh,UP,,,
595230,09/05/2021,Baghpat,Uttar Pradesh,UP,,,
595231,09/05/2021,Balrampur,Uttar Pradesh,UP,,,
595232,09/05/2021,Kanpur Dehat,Uttar Pradesh,UP,,,
595233,09/05/2021,Hamirpur,Uttar Pradesh,UP,,,
595234,09/05/2021,Kaushambi,Uttar Pradesh,UP,,,
595235,09/05/2021,Mahoba,Uttar Pradesh,UP,,,
595236,09/05/2021,Ambedkar Nagar,Uttar Pradesh,UP,,,
595237,09/05/2021,Kasganj,Uttar Pradesh,UP,,,
595238,09/05/2021,Shrawasti,Uttar Pradesh,UP,,,
595239,09/05/2021,Hathras,Uttar Pradesh,UP,,,
595240,09/05/2021,Jalaun,Uttar Pradesh,UP,,,
595241,09/05/2021,Bahraich,Uttar Pradesh,UP,,,
595242,09/05/2021,Hapur,Uttar Pradesh,UP,,,
595243,09/05/2021,Auraiya,Uttar Pradesh,UP,,,
595244,09/05/2021,Farrukhabad,Uttar Pradesh,UP,,,
595245,09/05/2021,Kannauj,Uttar Pradesh,UP,,,
595246,09/05/2021,Sambhal,Uttar Pradesh,UP,,,
595247,09/05/2021,Amethi,Uttar Pradesh,UP,,,
595248,09/05/2021,Siddharthnagar,Uttar Pradesh,UP,,,
595249,09/05/2021,Firozabad,Uttar Pradesh,UP,,,
595250,09/05/2021,Mau,Uttar Pradesh,UP,,,
595251,09/05/2021,Bhadohi,Uttar Pradesh,UP,,,
595252,09/05/2021,Chitrakoot,Uttar Pradesh,UP,,,
595253,09/05/2021,Baghpat,Uttar Pradesh,UP,,,
595254,09/05/2021,Balrampur,Uttar Pradesh,UP,,,
595255,09/05/2021,Kanpur Dehat,Uttar Pradesh,UP,,,
595256,09/05/2021,Hamirpur,Uttar Pradesh,UP,,,
595257,09/05/2021,Kaushambi,Uttar Pradesh,UP,,,
595258,09/05/2021,Mahoba,Uttar Pradesh,UP,,,
595259,09/05/2021,Ambedkar Nagar,Uttar Pradesh,UP,,,
595260,09/05/2021,Kasganj,Uttar Pradesh,UP,,,
595261,09/05/2021,Hathras,Uttar Pradesh,UP,,,
595262,09/05/2021,Mumbai,Maharashtra,MH,2395,4008,68
595263,09/05/2021,Thane,Maharashtra,MH,2061,7145,74
595264,09/05/2021,Palghar,Maharashtra,MH,1462,492,4
595265,09/05/2021,Raigad,Maharashtra,MH,1067,830,11
595266,09/05/2021,Ratnagiri,Maharashtra,MH,941,37,5
595267,09/05/2021,Sindhudurg,Maharashtra,MH,597,176,5
595268,09/05/2021,Pune,Maharashtra,MH,7380,13868,25
595269,09/05/2021,Satara,Maharashtra,MH,2280,1565,11
595270,09/05/2021,Sangli,Maharashtra,MH,1816,1380,20
595271,09/05/2021,Kolhapur,Maharashtra,MH,2048,272,12
595272,09/05/2021,Solapur,Maharashtra,MH,2147,1187,23
595273,09/05/2021,Nashik,Maharashtra,MH,3058,3611,49
595274,09/05/2021,Ahmednagar,Maharashtra,MH,2997,2944,28
595303,09/05/2021,Jalgaon,Maharashtra,MH,860,222,11
595304,09/05/2021,Nandurbar,Maharashtra,MH,232,985,10
595305,09/05/2021,Dhule,Maharashtra,MH,320,292,10
595306,09/05/2021,Aurangabad,Maharashtra,MH,871,776,12
595307,09/05/2021,Jalna,Maharashtra,MH,563,653,31
595308,09/05/2021,Beed,Maharashtra,MH,1266,352,9
595309,09/05/2021,Latur,Maharashtra,MH,929,0,1
595310,09/05/2021,Parbhani,Maharashtra,MH,511,578,11
595311,09/05/2021,Hingoli,Maharashtra,MH,201,3,10
595312,09/05/2021,Nanded,Maharashtra,MH,341,470,11
595313,09/05/2021,Osmanabad,Maharashtra,MH,600,81,19
595314,09/05/2021,Amravati,Maharashtra,MH,951,0,3
595315,09/05/2021,Akola,Maharashtra,MH,375,548,1
595316,09/05/2021,Washim,Maharashtra,MH,652,502,10
595317,09/05/2021,Buldhana,Maharashtra,MH,1087,4256,45
595318,09/05/2021,Yavatmal,Maharashtra,MH,1072,1131,11
595319,09/05/2021,Nagpur,Maharashtra,MH,3243,5913,4
595320,09/05/2021,Wardha,Maharashtra,MH,909,858,2
595321,09/05/2021,Bhandara,Maharashtra,MH,415,1046,16
595322,09/05/2021,Gondia,Maharashtra,MH,609,3505,10
595323,09/05/2021,Chandrapur,Maharashtra,MH,1755,540,2
595324,09/05/2021,Gadchiroli,Maharashtra,MH,390,0,3
595365,09/05/2021,Umaria,Madhya Pradesh,MP,,,
595366,09/05/2021,Guna,Madhya Pradesh,MP,,,
595367,09/05/2021,Mandla,Madhya Pradesh,MP,,,
595368,09/05/2021,Harda,Madhya Pradesh,MP,,,
595369,09/05/2021,Umaria,Madhya Pradesh,MP,,,
595370,09/05/2021,Guna,Madhya Pradesh,MP,,,
595371,09/05/2021,Mandla,Madhya Pradesh,MP,,,
595372,09/05/2021,Harda,Madhya Pradesh,MP,,,
595373,09/05/2021,Umaria,Madhya Pradesh,MP,,,
595374,09/05/2021,Guna,Madhya Pradesh,MP,,,
595375,09/05/2021,Mandla,Madhya Pradesh,MP,,,
595376,09/05/2021,Harda,Madhya Pradesh,MP,,,
595377,09/05/2021,Indore,Madhya Pradesh,MP,,,
595378,09/05/2021,Bhopal,Madhya Pradesh,MP,,,
595379,09/05/2021,Gwalior,Madhya Pradesh,MP,,,
595380,09/05/2021,Jabalpur,Madhya Pradesh,MP,,,
595381,09/05/2021,Ujjain,Madhya Pradesh,MP,,,
595382,09/05/2021,Ratlam,Madhya Pradesh,MP,,,
595383,09/05/2021,Rewa,Madhya Pradesh,MP,,,
595384,09/05/2021,Sagar,Madhya Pradesh,MP,,,
595385,09/05/2021,Khargone,Madhya Pradesh,MP,,,
595386,09/05/2021,Betul,Madhya Pradesh,MP,,,
595387,09/05/2021,Dhar,Madhya Pradesh,MP,,,
595388,09/05/2021,Vidisha,Madhya Pradesh,MP,,,
595389,09/05/2021,Satna,Madhya Pradesh,MP,,,
595390,09/05/2021,Shivpuri,Madhya Pradesh,MP,,,
595391,09/05/2021,Narsinghpur,Madhya Pradesh,MP,,,
595392,09/05/2021,Hoshangabad,Madhya Pradesh,MP,,,
595393,09/05/2021,Sehore,Madhya Pradesh,MP,,,
595394,09/05/2021,Shahdol,Madhya Pradesh,MP,,,
595395,09/05/2021,Katni,Madhya Pradesh,MP,,,
595396,09/05/2021,Barwani,Madhya Pradesh,MP,,,
595397,09/05/2021,Balaghat,Madhya Pradesh,MP,,,
595398,09/05/2021,Raisen,Madhya Pradesh,MP,,,
595399,09/05/2021,Sidhi,Madhya Pradesh,MP,,,
595400,09/05/2021,Singrauli,Madhya Pradesh,MP,,,
595401,09/05/2021,Morena,Madhya Pradesh,MP,,,
595402,09/05/2021,Jhabua,Madhya Pradesh,MP,,,
595403,09/05/2021,Rajgarh,Madhya Pradesh,MP,,,
595404,09/05/2021,Anuppur,Madhya Pradesh,MP,,,
595405,09/05/2021,Mandsaur,Madhya Pradesh,MP,,,
595406,09/05/2021,Neemuch,Madhya Pradesh,MP,,,
595407,09/05/2021,Chhatarpur,Madhya Pradesh,MP,,,
595408,09/05/2021,Dewas,Madhya Pradesh,MP,,,
595409,09/05/2021,Damoh,Madhya Pradesh,MP,,,
595410,09/05/2021,Tikamgarh,Madhya Pradesh,MP,,,
595411,09/05/2021,Chhindwara,Madhya Pradesh,MP,,,
595412,09/05/2021,Datia,Madhya Pradesh,MP,,,
595413,09/05/2021,Panna,Madhya Pradesh,MP,,,
595414,09/05/2021,Indore,Madhya Pradesh,MP,,,
595415,09/05/2021,Bhopal,Madhya Pradesh,MP,,,
595416,09/05/2021,Gwalior,Madhya Pradesh,MP,,,
595417,09/05/2021,Jabalpur,Madhya Pradesh,MP,,,
595418,09/05/2021,Ujjain,Madhya Pradesh,MP,,,
595419,09/05/2021,Ratlam,Madhya Pradesh,MP,,,
595420,09/05/2021,Rewa,Madhya Pradesh,MP,,,
595421,09/05/2021,Sagar,Madhya Pradesh,MP,,,
595422,09/05/2021,Khargone,Madhya Pradesh,MP,,,
595423,09/05/2021,Betul,Madhya Pradesh,MP,,,
595424,09/05/2021,Dhar,Madhya Pradesh,MP,,,
595425,09/05/2021,Vidisha,Madhya Pradesh,MP,,,
595426,09/05/2021,Satna,Madhya Pradesh,MP,,,
595427,09/05/2021,Shivpuri,Madhya Pradesh,MP,,,
595428,09/05/2021,Narsinghpur,Madhya Pradesh,MP,,,
595429,09/05/2021,Hoshangabad,Madhya Pradesh,MP,,,
595430,09/05/2021,Sehore,Madhya Pradesh,MP,,,
595431,09/05/2021,Shahdol,Madhya Pradesh,MP,,,
595432,09/05/2021,Katni,Madhya Pradesh,MP,,,
595433,09/05/2021,Barwani,Madhya Pradesh,MP,,,
595434,09/05/2021,Balaghat,Madhya Pradesh,MP,,,
595435,09/05/2021,Raisen,Madhya Pradesh,MP,,,
595436,09/05/2021,Sidhi,Madhya Pradesh,MP,,,
595437,09/05/2021,Singrauli,Madhya Pradesh,MP,,,
595438,09/05/2021,Morena,Madhya Pradesh,MP,,,
595439,09/05/2021,Rajgarh,Madhya Pradesh,MP,,,
595440,09/05/2021,Anuppur,Madhya Pradesh,MP,,,
595441,09/05/2021,Mandsaur,Madhya Pradesh,MP,,,
595442,09/05/2021,Neemuch,Madhya Pradesh,MP,,,
595443,09/05/2021,Chhatarpur,Madhya Pradesh,MP,,,
595444,09/05/2021,Dewas,Madhya Pradesh,MP,,,
595445,09/05/2021,Damoh,Madhya Pradesh,MP,,,
595446,09/05/2021,Chhindwara,Madhya Pradesh,MP,,,
595447,09/05/2021,Datia,Madhya Pradesh,MP,,,
595448,09/05/2021,Panna,Madhya Pradesh,MP,,,
595449,09/05/2021,Indore,Madhya Pradesh,MP,,,
595450,09/05/2021,Bhopal,Madhya Pradesh,MP,,,
595451,09/05/2021,Gwalior,Madhya Pradesh,MP,,,
595452,09/05/2021,Jabalpur,Madhya Pradesh,MP,,,
595453,09/05/2021,Ratlam,Madhya Pradesh,MP,,,
595454,09/05/2021,Rewa,Madhya Pradesh,MP,,,
595455,09/05/2021,Khargone,Madhya Pradesh,MP,,,
595456,09/05/2021,Betul,Madhya Pradesh,MP,,,
595457,09/05/2021,Dhar,Madhya Pradesh,MP,,,
595458,09/05/2021,Vidisha,Madhya Pradesh,MP,,,
595459,09/05/2021,Satna,Madhya Pradesh,MP,,,
595460,09/05/2021,Narsinghpur,Madhya Pradesh,MP,,,
595461,09/05/2021,Hoshangabad,Madhya Pradesh,MP,,,
595462,09/05/2021,Katni,Madhya Pradesh,MP,,,
595463,09/05/2021,Barwani,Madhya Pradesh,MP,,,
595464,09/05/2021,Balaghat,Madhya Pradesh,MP,,,
595465,09/05/2021,Raisen,Madhya Pradesh,MP,,,
595466,09/05/2021,Sidhi,Madhya Pradesh,MP,,,
595467,09/05/2021,Singrauli,Madhya Pradesh,MP,,,
595468,09/05/2021,Chhatarpur,Madhya Pradesh,MP,,,
595469,09/05/2021,Dewas,Madhya Pradesh,MP,,,
595470,09/05/2021,Tikamgarh,Madhya Pradesh,MP,,,
595471,09/05/2021,Chhindwara,Madhya Pradesh,MP,,,
595472,09/05/2021,Datia,Madhya Pradesh,MP,,,
595473,09/05/2021,Panna,Madhya Pradesh,MP,,,
595474,09/05/2021,Seoni,Madhya Pradesh,MP,,,
595475,09/05/2021,Shajapur,Madhya Pradesh,MP,,,
595476,09/05/2021,Khandwa,Madhya Pradesh,MP,,,
595477,09/05/2021,Dindori,Madhya Pradesh,MP,,,
595478,09/05/2021,Alirajpur,Madhya Pradesh,MP,,,
595479,09/05/2021,Sheopur,Madhya Pradesh,MP,,,
595480,09/05/2021,Ashoknagar,Madhya Pradesh,MP,,,
595481,09/05/2021,Niwari,Madhya Pradesh,MP,,,
595482,09/05/2021,Agar Malwa,Madhya Pradesh,MP,,,
595483,09/05/2021,Bhind,Madhya Pradesh,MP,,,
595484,09/05/2021,Burhanpur,Madhya Pradesh,MP,,,
595485,09/05/2021,Seoni,Madhya Pradesh,MP,,,
595486,09/05/2021,Shajapur,Madhya Pradesh,MP,,,
595487,09/05/2021,Khandwa,Madhya Pradesh,MP,,,
595488,09/05/2021,Dindori,Madhya Pradesh,MP,,,
595489,09/05/2021,Alirajpur,Madhya Pradesh,MP,,,
595490,09/05/2021,Sheopur,Madhya Pradesh,MP,,,
595491,09/05/2021,Ashoknagar,Madhya Pradesh,MP,,,
595492,09/05/2021,Niwari,Madhya Pradesh,MP,,,
595493,09/05/2021,Agar Malwa,Madhya Pradesh,MP,,,
595494,09/05/2021,Bhind,Madhya Pradesh,MP,,,
595495,09/05/2021,Burhanpur,Madhya Pradesh,MP,,,
595496,09/05/2021,Seoni,Madhya Pradesh,MP,,,
595497,09/05/2021,Shajapur,Madhya Pradesh,MP,,,
595498,09/05/2021,Khandwa,Madhya Pradesh,MP,,,
595499,09/05/2021,Dindori,Madhya Pradesh,MP,,,
595500,09/05/2021,Alirajpur,Madhya Pradesh,MP,,,
595501,09/05/2021,Sheopur,Madhya Pradesh,MP,,,
595502,09/05/2021,Niwari,Madhya Pradesh,MP,,,
595503,09/05/2021,Agar Malwa,Madhya Pradesh,MP,,,
595504,09/05/2021,Bhind,Madhya Pradesh,MP,,,
595505,09/05/2021,Ahmedabad,Gujarat,GJ,,,
595506,09/05/2021,Amreli,Gujarat,GJ,,,
595507,09/05/2021,Anand,Gujarat,GJ,,,
595508,09/05/2021,Aravalli,Gujarat,GJ,,,
595509,09/05/2021,Banaskantha,Gujarat,GJ,,,
595510,09/05/2021,Bharuch,Gujarat,GJ,,,
595511,09/05/2021,Bhavnagar,Gujarat,GJ,,,
595512,09/05/2021,Botad,Gujarat,GJ,,,
595513,09/05/2021,Chhota Udaipur,Gujarat,GJ,,,
595514,09/05/2021,Dahod,Gujarat,GJ,,,
595515,09/05/2021,Dang,Gujarat,GJ,,,
595516,09/05/2021,Devbhumi Dwarka,Gujarat,GJ,,,
595517,09/05/2021,Gandhinagar,Gujarat,GJ,,,
595518,09/05/2021,Gir Somnath,Gujarat,GJ,,,
595519,09/05/2021,Jamnagar,Gujarat,GJ,,,
595520,09/05/2021,Junagadh,Gujarat,GJ,,,
595521,09/05/2021,Kheda,Gujarat,GJ,,,
595522,09/05/2021,Kutch,Gujarat,GJ,,,
595523,09/05/2021,Mahisagar,Gujarat,GJ,,,
595524,09/05/2021,Mehsana,Gujarat,GJ,,,
595525,09/05/2021,Morbi,Gujarat,GJ,,,
595526,09/05/2021,Narmada,Gujarat,GJ,,,
595527,09/05/2021,Navsari,Gujarat,GJ,,,
595528,09/05/2021,Panchmahal,Gujarat,GJ,,,
595529,09/05/2021,Patan,Gujarat,GJ,,,
595530,09/05/2021,Porbandar,Gujarat,GJ,,,
595531,09/05/2021,Rajkot,Gujarat,GJ,,,
595532,09/05/2021,Sabarkantha,Gujarat,GJ,,,
595533,09/05/2021,Surat,Gujarat,GJ,,,
595534,09/05/2021,Surendranagar,Gujarat,GJ,,,
595535,09/05/2021,Tapi,Gujarat,GJ,,,
595536,09/05/2021,Vadodara,Gujarat,GJ,,,
595537,09/05/2021,Valsad,Gujarat,GJ,,,
595538,09/05/2021,Ahmedabad,Gujarat,GJ,,,
595539,09/05/2021,Amreli,Gujarat,GJ,,,
595540,09/05/2021,Anand,Gujarat,GJ,,,
595541,09/05/2021,Aravalli,Gujarat,GJ,,,
595542,09/05/2021,Banaskantha,Gujarat,GJ,,,
595543,09/05/2021,Bharuch,Gujarat,GJ,,,
595544,09/05/2021,Bhavnagar,Gujarat,GJ,,,
595545,09/05/2021,Chhota Udaipur,Gujarat,GJ,,,
595546,09/05/2021,Dahod,Gujarat,GJ,,,
595547,09/05/2021,Devbhumi Dwarka,Gujarat,GJ,,,
595548,09/05/2021,Gandhinagar,Gujarat,GJ,,,
595549,09/05/2021,Gir Somnath,Gujarat,GJ,,,
595550,09/05/2021,Jamnagar,Gujarat,GJ,,,
595551,09/05/2021,Junagadh,Gujarat,GJ,,,
595552,09/05/2021,Kheda,Gujarat,GJ,,,
595553,09/05/2021,Kutch,Gujarat,GJ,,,
595554,09/05/2021,Mahisagar,Gujarat,GJ,,,
595555,09/05/2021,Mehsana,Gujarat,GJ,,,
595556,09/05/2021,Panchmahal,Gujarat,GJ,,,
595557,09/05/2021,Patan,Gujarat,GJ,,,
595558,09/05/2021,Rajkot,Gujarat,GJ,,,
595559,09/05/2021,Sabarkantha,Gujarat,GJ,,,
595560,09/05/2021,Surat,Gujarat,GJ,,,
595561,09/05/2021,Surendranagar,Gujarat,GJ,,,
595562,09/05/2021,Tapi,Gujarat,GJ,,,
595563,09/05/2021,Vadodara,Gujarat,GJ,,,
595564,09/05/2021,Ahmedabad,Gujarat,GJ,,,
595565,09/05/2021,Amreli,Gujarat,GJ,,,
595566,09/05/2021,Anand,Gujarat,GJ,,,
595567,09/05/2021,Aravalli,Gujarat,GJ,,,
595568,09/05/2021,Banaskantha,Gujarat,GJ,,,
595569,09/05/2021,Bharuch,Gujarat,GJ,,,
595570,09/05/2021,Bhavnagar,Gujarat,GJ,,,
595571,09/05/2021,Botad,Gujarat,GJ,,,
595572,09/05/2021,Chhota Udaipur,Gujarat,GJ,,,
595573,09/05/2021,Dahod,Gujarat,GJ,,,
595574,09/05/2021,Dang,Gujarat,GJ,,,
595575,09/05/2021,Devbhumi Dwarka,Gujarat,GJ,,,
595576,09/05/2021,Gandhinagar,Gujarat,GJ,,,
595577,09/05/2021,Gir Somnath,Gujarat,GJ,,,
595578,09/05/2021,Jamnagar,Gujarat,GJ,,,
595579,09/05/2021,Junagadh,Gujarat,GJ,,,
595580,09/05/2021,Kheda,Gujarat,GJ,,,
595581,09/05/2021,Kutch,Gujarat,GJ,,,
595582,09/05/2021,Mahisagar,Gujarat,GJ,,,
595583,09/05/2021,Mehsana,Gujarat,GJ,,,
595584,09/05/2021,Morbi,Gujarat,GJ,,,
595585,09/05/2021,Narmada,Gujarat,GJ,,,
595586,09/05/2021,Navsari,Gujarat,GJ,,,
595587,09/05/2021,Panchmahal,Gujarat,GJ,,,
595588,09/05/2021,Patan,Gujarat,GJ,,,
595589,09/05/2021,Porbandar,Gujarat,GJ,,,
595590,09/05/2021,Rajkot,Gujarat,GJ,,,
595591,09/05/2021,Sabarkantha,Gujarat,GJ,,,
595592,09/05/2021,Surat,Gujarat,GJ,,,
595593,09/05/2021,Surendranagar,Gujarat,GJ,,,
595594,09/05/2021,Tapi,Gujarat,GJ,,,
595595,09/05/2021,Vadodara,Gujarat,GJ,,,
595596,09/05/2021,Valsad,Gujarat,GJ,,,
595597,09/05/2021,Srinagar,Jammu and Kashmir,JK,,,
595598,09/05/2021,Baramulla,Jammu and Kashmir,JK,,,
595599,09/05/2021,Budgam,Jammu and Kashmir,JK,,,
595600,09/05/2021,Pulwama,Jammu and Kashmir,JK,,,
595601,09/05/2021,Kupwara,Jammu and Kashmir,JK,,,
595602,09/05/2021,Anantnag,Jammu and Kashmir,JK,,,
595603,09/05/2021,Bandipora,Jammu and Kashmir,JK,,,
595604,09/05/2021,Ganderbal,Jammu and Kashmir,JK,,,
595605,09/05/2021,Kulgam,Jammu and Kashmir,JK,,,
595606,09/05/2021,Shopiyan,Jammu and Kashmir,JK,,,
595607,09/05/2021,Jammu,Jammu and Kashmir,JK,,,
595608,09/05/2021,Udhampur,Jammu and Kashmir,JK,,,
595609,09/05/2021,Rajouri,Jammu and Kashmir,JK,,,
595610,09/05/2021,Kathua,Jammu and Kashmir,JK,,,
595611,09/05/2021,Samba,Jammu and Kashmir,JK,,,
595612,09/05/2021,Kishtwar,Jammu and Kashmir,JK,,,
595613,09/05/2021,Punch,Jammu and Kashmir,JK,,,
595614,09/05/2021,Ramban,Jammu and Kashmir,JK,,,
595615,09/05/2021,Reasi,Jammu and Kashmir,JK,,,
595616,09/05/2021,Srinagar,Jammu and Kashmir,JK,,,
595617,09/05/2021,Baramulla,Jammu and Kashmir,JK,,,
595618,09/05/2021,Budgam,Jammu and Kashmir,JK,,,
595619,09/05/2021,Pulwama,Jammu and Kashmir,JK,,,
595620,09/05/2021,Kupwara,Jammu and Kashmir,JK,,,
595621,09/05/2021,Anantnag,Jammu and Kashmir,JK,,,
595622,09/05/2021,Bandipora,Jammu and Kashmir,JK,,,
595623,09/05/2021,Ganderbal,Jammu and Kashmir,JK,,,
595624,09/05/2021,Kulgam,Jammu and Kashmir,JK,,,
595625,09/05/2021,Shopiyan,Jammu and Kashmir,JK,,,
595626,09/05/2021,Jammu,Jammu and Kashmir,JK,,,
595627,09/05/2021,Udhampur,Jammu and Kashmir,JK,,,
595628,09/05/2021,Rajouri,Jammu and Kashmir,JK,,,
595629,09/05/2021,Kathua,Jammu and Kashmir,JK,,,
595630,09/05/2021,Kishtwar,Jammu and Kashmir,JK,,,
595631,09/05/2021,Punch,Jammu and Kashmir,JK,,,
595632,09/05/2021,Ramban,Jammu and Kashmir,JK,,,
595633,09/05/2021,Reasi,Jammu and Kashmir,JK,,,
595634,09/05/2021,Srinagar,Jammu and Kashmir,JK,,,
595635,09/05/2021,Baramulla,Jammu and Kashmir,JK,,,
595636,09/05/2021,Budgam,Jammu and Kashmir,JK,,,
595637,09/05/2021,Kupwara,Jammu and Kashmir,JK,,,
595638,09/05/2021,Bandipora,Jammu and Kashmir,JK,,,
595639,09/05/2021,Ganderbal,Jammu and Kashmir,JK,,,
595640,09/05/2021,Kulgam,Jammu and Kashmir,JK,,,
595641,09/05/2021,Jammu,Jammu and Kashmir,JK,,,
595642,09/05/2021,Udhampur,Jammu and Kashmir,JK,,,
595643,09/05/2021,Rajouri,Jammu and Kashmir,JK,,,
595644,09/05/2021,Kathua,Jammu and Kashmir,JK,,,
595645,09/05/2021,Kishtwar,Jammu and Kashmir,JK,,,
595646,09/05/2021,Punch,Jammu and Kashmir,JK,,,
595647,09/05/2021,Doda,Jammu and Kashmir,JK,,,
595648,09/05/2021,Doda,Jammu and Kashmir,JK,,,
595649,09/05/2021,Adilabad,Telangana,TG,,,
595650,09/05/2021,Bhadradri Kothagudem,Telangana,TG,,,
595651,09/05/2021,Hyderabad,Telangana,TG,,,
595652,09/05/2021,Jagtial,Telangana,TG,,,
595653,09/05/2021,Jangaon,Telangana,TG,,,
595654,09/05/2021,Jayashankar Bhupalapally,Telangana,TG,,,
595655,09/05/2021,Jogulamba Gadwal,Telangana,TG,,,
595656,09/05/2021,Kamareddy,Telangana,TG,,,
595657,09/05/2021,Karimnagar,Telangana,TG,,,
595658,09/05/2021,Khammam,Telangana,TG,,,
595659,09/05/2021,Komaram Bheem,Telangana,TG,,,
595660,09/05/2021,Mahabubnagar,Telangana,TG,,,
595661,09/05/2021,Mahabubabad,Telangana,TG,,,
595662,09/05/2021,Mancherial,Telangana,TG,,,
595663,09/05/2021,Medak,Telangana,TG,,,
595664,09/05/2021,Medchal Malkajgiri,Telangana,TG,,,
595665,09/05/2021,Mulugu,Telangana,TG,,,
595666,09/05/2021,Nagarkurnool,Telangana,TG,,,
595667,09/05/2021,Nalgonda,Telangana,TG,,,
595668,09/05/2021,Narayanpet,Telangana,TG,,,
595669,09/05/2021,Nirmal,Telangana,TG,,,
595670,09/05/2021,Nizamabad,Telangana,TG,,,
595671,09/05/2021,Peddapalli,Telangana,TG,,,
595672,09/05/2021,Rajanna Sircilla,Telangana,TG,,,
595673,09/05/2021,Ranga Reddy,Telangana,TG,,,
595674,09/05/2021,Sangareddy,Telangana,TG,,,
595675,09/05/2021,Siddipet,Telangana,TG,,,
595676,09/05/2021,Suryapet,Telangana,TG,,,
595677,09/05/2021,Vikarabad,Telangana,TG,,,
595678,09/05/2021,Wanaparthy,Telangana,TG,,,
595679,09/05/2021,Warangal Rural,Telangana,TG,,,
595680,09/05/2021,Warangal Urban,Telangana,TG,,,
595681,09/05/2021,Yadadri Bhuvanagiri,Telangana,TG,,,
595682,09/05/2021,,Telangana,TG,,,
595683,09/05/2021,,Telangana,TG,,,
595684,09/05/2021,Kohima,Nagaland,NL,,,
595685,09/05/2021,Dimapur,Nagaland,NL,,,
595686,09/05/2021,Mon,Nagaland,NL,,,
595687,09/05/2021,Tuensang,Nagaland,NL,,,
595688,09/05/2021,Phek,Nagaland,NL,,,
595689,09/05/2021,Mokokchung,Nagaland,NL,,,
595690,09/05/2021,Longleng,Nagaland,NL,,,
595691,09/05/2021,Peren,Nagaland,NL,,,
595692,09/05/2021,Kohima,Nagaland,NL,,,
595693,09/05/2021,Dimapur,Nagaland,NL,,,
595694,09/05/2021,Mokokchung,Nagaland,NL,,,
595695,09/05/2021,Mon,Nagaland,NL,,,
595696,09/05/2021,Dimapur,Nagaland,NL,,,
595697,09/05/2021,Mokokchung,Nagaland,NL,,,
595698,09/05/2021,Dimapur,Nagaland,NL,,,
595699,09/05/2021,Kohima,Nagaland,NL,,,
595700,09/05/2021,Kishanganj,Bihar,BR,,,
595701,09/05/2021,Lakhisarai,Bihar,BR,,,
595702,09/05/2021,Madhepura,Bihar,BR,,,
595703,09/05/2021,Madhubani,Bihar,BR,,,
595704,09/05/2021,Munger,Bihar,BR,,,
595705,09/05/2021,Muzaffarpur,Bihar,BR,,,
595706,09/05/2021,Nalanda,Bihar,BR,,,
595707,09/05/2021,Nawada,Bihar,BR,,,
595708,09/05/2021,West Champaran,Bihar,BR,,,
595709,09/05/2021,Patna,Bihar,BR,,,
595710,09/05/2021,East Champaran,Bihar,BR,,,
595711,09/05/2021,Purnia,Bihar,BR,,,
595712,09/05/2021,Rohtas,Bihar,BR,,,
595713,09/05/2021,Saharsa,Bihar,BR,,,
595714,09/05/2021,Samastipur,Bihar,BR,,,
595715,09/05/2021,Saran,Bihar,BR,,,
595716,09/05/2021,Sheikhpura,Bihar,BR,,,
595717,09/05/2021,Sheohar,Bihar,BR,,,
595718,09/05/2021,Sitamarhi,Bihar,BR,,,
595719,09/05/2021,Siwan,Bihar,BR,,,
595720,09/05/2021,Supaul,Bihar,BR,,,
595721,09/05/2021,Vaishali,Bihar,BR,,,
595722,09/05/2021,Kishanganj,Bihar,BR,,,
595723,09/05/2021,Lakhisarai,Bihar,BR,,,
595724,09/05/2021,Madhepura,Bihar,BR,,,
595725,09/05/2021,Madhubani,Bihar,BR,,,
595726,09/05/2021,Munger,Bihar,BR,,,
